"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","72","54","0","2010","A","","Alabama -- Statewide","Federal Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",14,519,9054453,0,0,335,17438,"",2.29,2.23,2.01,0.00,0.00,0.90,0.90,"",6,75.0,16,3.2,-1497923,-14.2,0,0.0,0,0.0,-68,-16.9,-3541,-16.9
"01000","2","72","54","0","2010","A","N","Alabama -- Statewide","State Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","72","54","0","2010","A","","Alabama -- Statewide","Local Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",195,2455,50843928,7790695,175529,398,20708,"",20.94,2.74,2.29,2.43,1.93,0.83,0.84,"",2,1.0,-153,-5.9,178637,0.4,-913589,-10.5,91745,109.5,24,6.4,1281,6.6
"01000","5","72","54","0","2010","A","","Alabama -- Statewide","Private","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",8256,151060,2097751630,1202360740,30970474,267,13887,"",1.02,0.96,0.90,1.03,1.07,0.94,0.94,"",75,0.9,-1144,-0.8,56919354,2.8,22723478,1.9,16171636,109.3,9,3.5,478,3.6
"01001","3","72","74","0","2010","A","N","Autauga County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01001","5","72","74","0","2010","A","","Autauga County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",69,1425,18662626,10844538,254105,252,13094,"",1.14,1.53,1.72,1.79,1.84,1.12,1.12,"",4,6.2,-11,-0.8,423531,2.3,-70379,-0.6,155444,157.6,8,3.3,393,3.1
"01003","5","72","74","0","2010","A","","Baldwin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",460,9274,143487165,77182742,2066257,298,15471,"",1.29,1.84,2.48,1.94,2.27,1.35,1.35,"",8,1.8,224,2.5,6087078,4.4,2370045,3.2,1083982,110.4,6,2.1,288,1.9
"01005","5","72","74","0","2010","A","","Barbour County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",47,576,6350645,4171472,107238,212,11024,"",1.12,0.71,0.70,0.67,0.67,0.99,0.99,"",2,4.4,-10,-1.7,260329,4.3,166845,4.2,61235,133.1,12,6.0,638,6.1
"01007","3","72","74","0","2010","A","N","Bibb County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",36.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","5","72","74","0","2010","A","","Bibb County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,221,2685644,1584133,46749,234,12175,"",0.67,0.63,0.63,0.70,0.66,1.00,1.00,"",0,0.0,-31,-12.3,-35196,-1.3,-101748,-6.0,20180,76.0,26,12.5,1367,12.6
