"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","92","54","0","1990","A","","Alabama -- Statewide","Federal Government","Public administration","State, NAICS Sector -- by ownership sector","All establishment sizes",490,34469,1110739573,0,0,620,32224,"",1.43,1.40,1.72,0.00,0.00,1.22,1.22,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92","54","0","1990","A","","Alabama -- Statewide","State Government","Public administration","State, NAICS Sector -- by ownership sector","All establishment sizes",787,28748,698420538,0,0,467,24295,"",1.37,1.21,1.23,0.00,0.00,1.01,1.01,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","92","54","0","1990","A","","Alabama -- Statewide","Local Government","Public administration","State, NAICS Sector -- by ownership sector","All establishment sizes",542,44769,810825798,0,0,348,18111,"",0.71,0.98,0.85,0.00,0.00,0.86,0.87,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01001","1","92","74","0","1990","A","","Autauga County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",6,21,326268,0,0,295,15354,"",2.47,0.17,0.11,0.00,0.00,0.65,0.65,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01001","2","92","74","0","1990","A","","Autauga County, Alabama","State Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",11,113,2965768,0,0,507,26362,"",2.70,0.97,1.18,0.00,0.00,1.22,1.23,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01003","1","92","74","0","1990","A","","Baldwin County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",7,59,1251745,0,0,410,21306,"",0.76,0.14,0.15,0.00,0.00,1.09,1.09,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01003","2","92","74","0","1990","A","","Baldwin County, Alabama","State Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",15,624,10691823,0,0,329,17123,"",0.97,1.52,1.46,0.00,0.00,0.96,0.96,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01003","3","92","74","0","1990","A","","Baldwin County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",12,1013,17226928,0,0,327,17009,"",0.58,1.28,1.40,0.00,0.00,1.10,1.09,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","1","92","74","0","1990","A","","Barbour County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",6,32,588549,0,0,359,18684,"",2.74,0.22,0.19,0.00,0.00,0.86,0.86,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","2","92","74","0","1990","A","","Barbour County, Alabama","State Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",12,536,9398500,0,0,338,17551,"",3.26,3.86,3.42,0.00,0.00,0.89,0.89,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","3","92","74","0","1990","A","","Barbour County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",7,279,3364266,0,0,232,12055,"",1.42,1.05,0.73,0.00,0.00,0.70,0.70,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","1","92","74","0","1990","A","","Bibb County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",4,57,1035204,0,0,349,18135,"",3.75,0.95,0.90,0.00,0.00,0.95,0.95,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","3","92","74","0","1990","A","","Bibb County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",4,115,1350070,0,0,226,11774,"",1.67,1.03,0.80,0.00,0.00,0.78,0.78,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","1","92","74","0","1990","A","","Blount County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",4,37,795750,0,0,415,21555,"",1.73,0.33,0.39,0.00,0.00,1.16,1.16,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","3","92","74","0","1990","A","","Blount County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",9,260,3248927,0,0,241,12516,"",1.73,1.27,1.07,0.00,0.00,0.85,0.85,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","1","92","74","0","1990","A","","Bullock County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",5,29,633902,0,0,417,21672,"",6.69,0.64,0.72,0.00,0.00,1.13,1.12,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","1","92","74","0","1990","A","","Butler County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",3,11,228874,0,0,397,20650,"",1.63,0.12,0.12,0.00,0.00,1.03,1.02,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","2","92","74","0","1990","A","","Butler County, Alabama","State Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",11,88,2056926,0,0,448,23286,"",3.55,0.97,1.24,0.00,0.00,1.27,1.27,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","92","74","0","1990","A","","Butler County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",4,234,3288842,0,0,270,14060,"",0.97,1.35,1.19,0.00,0.00,0.88,0.88,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","1","92","74","0","1990","A","","Calhoun County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",14,1749,59108840,0,0,650,33801,"",1.65,2.52,3.53,0.00,0.00,1.40,1.40,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","3","92","74","0","1990","A","","Calhoun County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",10,1010,15831048,0,0,301,15673,"",0.53,0.78,0.64,0.00,0.00,0.82,0.82,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","1","92","74","0","1990","A","","Chambers County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",4,14,153203,0,0,217,11279,"",1.77,0.07,0.03,0.00,0.00,0.51,0.51,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","2","92","74","0","1990","A","","Chambers County, Alabama","State Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",10,119,2735760,0,0,443,23054,"",2.64,0.59,0.67,0.00,0.00,1.14,1.14,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","3","92","74","0","1990","A","","Chambers County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",7,355,5592933,0,0,303,15773,"",1.38,0.92,0.82,0.00,0.00,0.89,0.89,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","1","92","74","0","1990","A","","Cherokee County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",3,16,255614,0,0,299,15570,"",2.28,0.25,0.21,0.00,0.00,0.82,0.82,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","1","92","74","0","1990","A","","Chilton County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",4,13,233714,0,0,353,18331,"",1.70,0.14,0.13,0.00,0.00,0.95,0.95,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","2","92","74","0","1990","A","","Chilton County, Alabama","State Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",11,115,2864669,0,0,479,24892,"",2.78,1.24,1.76,0.00,0.00,1.42,1.42,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","3","92","74","0","1990","A","","Chilton County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",5,246,3649563,0,0,285,14816,"",0.94,1.38,1.34,0.00,0.00,0.96,0.96,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","2","92","74","0","1990","A","","Choctaw County, Alabama","State Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",7,53,1382224,0,0,505,26245,"",3.06,0.65,0.56,0.00,0.00,0.87,0.87,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","3","92","74","0","1990","A","","Choctaw County, Alabama","Local Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",8,155,1876747,0,0,233,12102,"",2.61,0.99,0.45,0.00,0.00,0.46,0.46,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","1","92","74","0","1990","A","","Clarke County, Alabama","Federal Government","Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",5,32,785819,0,0,473,24621,"",1.94,0.24,0.27,0.00,0.00,1.09,1.09,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
