"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","54","54","0","1990","A","","Alabama -- Statewide","Federal Government","Professional and technical services","State, NAICS Sector -- by ownership sector","All establishment sizes",17,2310,98355148,0,0,819,42570,"",1.14,2.32,3.71,0.00,0.00,1.60,1.60,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","5","54","54","0","1990","A","","Alabama -- Statewide","Private","Professional and technical services","State, NAICS Sector -- by ownership sector","All establishment sizes",6036,58591,1857449993,0,0,610,31702,"",0.83,0.82,0.86,0.00,0.00,1.04,1.04,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01001","5","54","74","0","1990","A","","Autauga County, Alabama","Private","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",37,109,1960701,0,0,347,18057,"",0.72,0.31,0.20,0.00,0.00,0.66,0.66,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01003","5","54","74","0","1990","A","","Baldwin County, Alabama","Private","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",133,453,9048516,0,0,384,19993,"",0.68,0.37,0.32,0.00,0.00,0.89,0.89,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","5","54","74","0","1990","A","","Bibb County, Alabama","Private","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,29,565446,0,0,372,19331,"",0.53,0.17,0.15,0.00,0.00,0.88,0.88,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","5","54","74","0","1990","A","","Blount County, Alabama","Private","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",27,118,2444735,0,0,397,20645,"",0.55,0.37,0.35,0.00,0.00,0.96,0.96,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","54","74","0","1990","A","","Butler County, Alabama","Private","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,53,729729,0,0,263,13661,"",0.41,0.20,0.12,0.00,0.00,0.59,0.59,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","1","54","74","0","1990","A","","Calhoun County, Alabama","Federal Government","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,2,25124,0,0,242,12562,"",2.71,0.07,0.04,0.00,0.00,0.52,0.52,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","54","74","0","1990","A","","Calhoun County, Alabama","Private","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",128,538,9453262,0,0,338,17585,"",0.71,0.27,0.17,0.00,0.00,0.63,0.63,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","54","74","0","1990","A","","Cherokee County, Alabama","Private","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,23,274684,0,0,231,12030,"",0.39,0.12,0.07,0.00,0.00,0.55,0.55,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
