"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","22","54","0","1990","A","","Alabama -- Statewide","Federal Government","Utilities","State, NAICS Sector -- by ownership sector","All establishment sizes",11,4026,167556298,0,0,800,41624,"",3.49,13.98,16.86,0.00,0.00,1.21,1.21,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","22","54","0","1990","A","","Alabama -- Statewide","Local Government","Utilities","State, NAICS Sector -- by ownership sector","All establishment sizes",321,5485,118688880,0,0,416,21639,"",3.13,1.64,1.39,0.00,0.00,0.85,0.85,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","5","22","54","0","1990","A","","Alabama -- Statewide","Private","Utilities","State, NAICS Sector -- by ownership sector","All establishment sizes",198,15514,591651368,0,0,733,38136,"",1.18,1.41,1.57,0.00,0.00,1.11,1.11,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01003","5","22","74","0","1990","A","","Baldwin County, Alabama","Private","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",10,56,1130660,0,0,388,20190,"",2.21,0.29,0.23,0.00,0.00,0.79,0.79,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","3","22","74","0","1990","A","","Barbour County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",6,38,582093,0,0,293,15218,"",9.13,1.95,1.42,0.00,0.00,0.72,0.72,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","3","22","74","0","1990","A","","Calhoun County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",4,142,2672399,0,0,362,18831,"",1.57,1.50,1.21,0.00,0.00,0.81,0.81,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","3","22","74","0","1990","A","","Clarke County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",6,55,922512,0,0,323,16798,"",7.74,3.08,2.36,0.00,0.00,0.77,0.77,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","22","74","0","1990","A","","Clarke County, Alabama","Private","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",7,125,4186497,0,0,645,33537,"",5.52,2.12,2.42,0.00,0.00,1.14,1.14,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","3","22","74","0","1990","A","","Clay County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",4,25,387527,0,0,300,15605,"",14.07,2.67,2.27,0.00,0.00,0.85,0.85,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","3","22","74","0","1990","A","","Coffee County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",8,50,661880,0,0,252,13128,"",8.12,1.91,1.34,0.00,0.00,0.70,0.70,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","1","22","74","0","1990","A","","Colbert County, Alabama","Federal Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1207,42521960,0,0,678,35239,"",22.55,295.63,267.14,0.00,0.00,0.90,0.90,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","3","22","74","0","1990","A","","Cullman County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",5,70,1735415,0,0,478,24881,"",3.23,1.64,1.92,0.00,0.00,1.17,1.17,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","22","74","0","1990","A","","Dallas County, Alabama","Private","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",4,114,3633751,0,0,613,31898,"",1.91,0.98,1.16,0.00,0.00,1.18,1.18,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","3","22","74","0","1990","A","","DeKalb County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",10,115,2420491,0,0,404,21017,"",8.24,2.94,3.15,0.00,0.00,1.07,1.07,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","3","22","74","0","1990","A","","Escambia County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",7,37,477252,0,0,248,12899,"",7.20,1.45,0.86,0.00,0.00,0.59,0.59,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","1","22","74","0","1990","A","","Jackson County, Alabama","Federal Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",1,865,28809894,0,0,640,33297,"",33.38,305.68,326.78,0.00,0.00,1.07,1.07,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","3","22","74","0","1990","A","","Jackson County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",7,98,2276445,0,0,449,23348,"",7.19,2.99,3.02,0.00,0.00,1.01,1.01,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","22","74","0","1990","A","","Jefferson County, Alabama","Private","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",4,6015,250285714,0,0,800,41613,"",0.13,2.57,2.76,0.00,0.00,1.08,1.08,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","3","22","74","0","1990","A","","Lauderdale County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",8,310,7319393,0,0,454,23624,"",3.99,5.58,6.47,0.00,0.00,1.16,1.16,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","1","22","74","0","1990","A","","Lawrence County, Alabama","Federal Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",1,41,1380235,0,0,645,33528,"",71.43,31.35,27.08,0.00,0.00,0.86,0.86,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","22","74","0","1990","A","","Lee County, Alabama","Private","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",6,301,12275798,0,0,785,40840,"",1.98,1.30,1.63,0.00,0.00,1.26,1.26,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","1","22","74","0","1990","A","","Limestone County, Alabama","Federal Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1846,92441464,0,0,963,50074,"",30.04,492.75,526.34,0.00,0.00,1.07,1.07,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","22","74","0","1990","A","","Madison County, Alabama","Federal Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",1,32,1284974,0,0,768,39947,"",4.95,1.33,1.24,0.00,0.00,0.93,0.93,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","3","22","74","0","1990","A","","Marion County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",5,86,1990855,0,0,446,23217,"",7.45,3.96,4.36,0.00,0.00,1.10,1.11,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","1","22","74","0","1990","A","","Marshall County, Alabama","Federal Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",1,25,904531,0,0,687,35705,"",16.77,4.58,6.03,0.00,0.00,1.30,1.30,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","3","22","74","0","1990","A","","Morgan County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",5,280,6953090,0,0,478,24832,"",1.87,3.22,3.26,0.00,0.00,1.01,1.01,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","3","22","74","0","1990","A","","St. Clair County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",7,28,416128,0,0,283,14730,"",7.92,1.39,0.98,0.00,0.00,0.70,0.70,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","22","74","0","1990","A","","St. Clair County, Alabama","Private","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",5,61,1955003,0,0,613,31875,"",3.46,0.92,1.04,0.00,0.00,1.13,1.13,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","3","22","74","0","1990","A","","Shelby County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",10,53,856076,0,0,311,16178,"",4.13,0.89,0.54,0.00,0.00,0.61,0.61,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","3","22","74","0","1990","A","","Talladega County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",4,148,3169327,0,0,413,21463,"",2.87,3.06,2.73,0.00,0.00,0.90,0.89,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","3","22","74","0","1990","A","","Walker County, Alabama","Local Government","Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",15,89,1577158,0,0,342,17787,"",9.51,2.28,1.59,0.00,0.00,0.70,0.70,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","3","22","54","0","1990","A","","Alaska -- Statewide","Local Government","Utilities","State, NAICS Sector -- by ownership sector","All establishment sizes",9,64,2097187,0,0,626,32557,"",0.50,0.13,0.12,0.00,0.00,0.87,0.87,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","22","54","0","1990","A","","Alaska -- Statewide","Private","Utilities","State, NAICS Sector -- by ownership sector","All establishment sizes",88,1314,64043943,0,0,937,48730,"",3.00,0.82,0.80,0.00,0.00,0.98,0.98,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
