"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","72","54","0","2000","A","","Alabama -- Statewide","Federal Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",6,586,8514959,0,0,280,14541,"",1.42,2.50,2.88,0.00,0.00,1.15,1.15,"",-2,-25.0,-68,-10.4,-475820,-5.3,0,0.0,0,0.0,16,6.1,788,5.7
"01000","3","72","54","0","2000","A","","Alabama -- Statewide","Local Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",32,420,4887489,0,0,224,11644,"",6.80,4.86,5.38,0.00,0.00,1.11,1.11,"",0,0.0,-9,-2.1,74961,1.6,0,0.0,0,0.0,8,3.7,422,3.8
"01000","5","72","54","0","2000","A","","Alabama -- Statewide","Private","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",7051,134058,1415548264,0,0,203,10559,"",0.93,0.92,0.89,0.00,0.00,0.96,0.96,"",166,2.4,-311,-0.2,38564994,2.8,0,0.0,0,0.0,6,3.0,311,3.0
"01001","5","72","74","0","2000","A","","Autauga County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",62,1393,14474494,0,0,200,10393,"",1.14,1.67,1.82,0.00,0.00,1.09,1.09,"",7,12.7,112,8.7,1691035,13.2,0,0.0,0,0.0,8,4.2,415,4.2
"01003","5","72","74","0","2000","A","","Baldwin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",338,7126,89360087,0,0,241,12540,"",1.25,1.88,2.75,0.00,0.00,1.46,1.46,"",12,3.7,175,2.5,6925617,8.4,0,0.0,0,0.0,13,5.7,680,5.7
"01009","5","72","74","0","2000","A","","Blount County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",44,497,4781146,0,0,185,9628,"",0.81,0.70,0.79,0.00,0.00,1.13,1.13,"",4,10.0,11,2.3,158169,3.4,0,0.0,0,0.0,2,1.1,112,1.2
"01015","1","72","74","0","2000","A","","Calhoun County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,21,319737,0,0,299,15534,"",10.31,3.54,4.89,0.00,0.00,1.41,1.41,"",-2,-66.7,-86,-80.4,-1370566,-81.1,0,0.0,0,0.0,-6,-2.0,-313,-2.0
"01015","5","72","74","0","2000","A","","Calhoun County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",192,4160,38849812,0,0,180,9340,"",1.11,1.13,1.11,0.00,0.00,0.98,0.98,"",8,4.3,-104,-2.4,870043,2.3,0,0.0,0,0.0,9,5.3,432,4.8
"01017","5","72","74","0","2000","A","","Chambers County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",44,671,6227418,0,0,178,9281,"",0.97,0.71,0.69,0.00,0.00,0.98,0.98,"",0,0.0,-19,-2.8,-14454,-0.2,0,0.0,0,0.0,4,2.3,229,2.5
"01021","5","72","74","0","2000","A","","Chilton County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",55,717,6601797,0,0,177,9208,"",1.03,1.10,1.23,0.00,0.00,1.12,1.12,"",2,3.8,-54,-7.0,21950,0.3,0,0.0,0,0.0,13,7.9,673,7.9
"01027","5","72","74","0","2000","A","","Clay County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",13,103,708020,0,0,132,6863,"",0.73,0.26,0.22,0.00,0.00,0.87,0.87,"",2,18.2,-4,-3.7,25116,3.7,0,0.0,0,0.0,9,7.3,461,7.2
"01029","5","72","74","0","2000","A","","Cleburne County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",13,167,1377117,0,0,159,8254,"",0.86,0.70,0.65,0.00,0.00,0.93,0.92,"",-2,-13.3,-26,-13.5,-79620,-5.5,0,0.0,0,0.0,14,9.7,709,9.4
"01031","5","72","74","0","2000","A","","Coffee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",57,961,8361600,0,0,167,8698,"",0.87,0.87,0.94,0.00,0.00,1.08,1.08,"",0,0.0,-39,-3.9,370832,4.6,0,0.0,0,0.0,13,8.4,710,8.9
"01033","5","72","74","0","2000","A","","Colbert County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",95,1602,14983159,0,0,180,9353,"",1.00,0.94,0.83,0.00,0.00,0.88,0.88,"",0,0.0,17,1.1,806917,5.7,0,0.0,0,0.0,8,4.7,411,4.6
"01039","5","72","74","0","2000","A","","Covington County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",65,743,6045578,0,0,156,8135,"",1.00,0.74,0.69,0.00,0.00,0.93,0.94,"",4,6.6,-10,-1.3,-23799,-0.4,0,0.0,0,0.0,1,0.6,79,1.0
"01043","5","72","74","0","2000","A","","Cullman County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",97,1754,17804188,0,0,195,10152,"",0.86,0.87,0.94,0.00,0.00,1.08,1.08,"",7,7.8,74,4.4,1030838,6.1,0,0.0,0,0.0,3,1.6,168,1.7
"01045","1","72","74","0","2000","A","","Dale County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,153,2339848,0,0,295,15327,"",56.76,70.83,85.60,0.00,0.00,1.21,1.21,"",0,0.0,-8,-5.0,57489,2.5,0,0.0,0,0.0,23,8.5,1166,8.2
