"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","52","54","0","2000","A","","Alabama -- Statewide","Federal Government","Finance and insurance","State, NAICS Sector -- by ownership sector","All establishment sizes",23,177,9003700,0,0,976,50773,"",1.50,0.82,0.81,0.00,0.00,0.98,0.99,"",-11,-32.4,-8,-4.3,270208,3.1,0,0.0,0,0.0,68,7.5,3565,7.6
"01000","5","52","54","0","2000","A","","Alabama -- Statewide","Private","Finance and insurance","State, NAICS Sector -- by ownership sector","All establishment sizes",6447,68395,2651087983,0,0,745,38762,"",1.11,0.85,0.67,0.00,0.00,0.78,0.78,"",111,1.8,177,0.3,118894183,4.7,0,0.0,0,0.0,31,4.3,1643,4.4
"01001","5","52","74","0","2000","A","","Autauga County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",48,276,8353700,0,0,582,30258,"",1.14,0.60,0.42,0.00,0.00,0.70,0.71,"",3,6.7,1,0.4,340688,4.3,0,0.0,0,0.0,21,3.7,1093,3.7
"01003","1","52","74","0","2000","A","","Baldwin County, Alabama","Federal Government","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,11,482237,0,0,869,45210,"",1.82,1.96,2.13,0.00,0.00,1.12,1.12,"",0,0.0,0,0.0,53920,12.6,0,0.0,0,0.0,103,13.4,5367,13.5
"01003","5","52","74","0","2000","A","","Baldwin County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",212,1109,37714140,0,0,654,34020,"",1.01,0.53,0.47,0.00,0.00,0.88,0.88,"",10,5.0,9,0.8,1903994,5.3,0,0.0,0,0.0,28,4.5,1458,4.5
"01005","5","52","74","0","2000","A","","Barbour County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",38,305,8744118,0,0,551,28646,"",1.09,0.60,0.44,0.00,0.00,0.73,0.73,"",-1,-2.6,6,2.0,618607,7.6,0,0.0,0,0.0,29,5.6,1508,5.6
"01007","5","52","74","0","2000","A","","Bibb County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",17,86,2208799,0,0,492,25609,"",0.92,0.52,0.37,0.00,0.00,0.70,0.70,"",0,0.0,-4,-4.4,44333,2.0,0,0.0,0,0.0,30,6.5,1559,6.5
"01009","5","52","74","0","2000","A","","Blount County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",41,326,11898472,0,0,702,36498,"",0.98,0.83,0.79,0.00,0.00,0.95,0.95,"",-2,-4.7,-40,-10.9,-724861,-5.7,0,0.0,0,0.0,39,5.9,2039,5.9
"01011","5","52","74","0","2000","A","","Bullock County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",9,63,1580380,0,0,486,25252,"",0.96,0.42,0.29,0.00,0.00,0.69,0.69,"",-1,-10.0,-3,-4.5,-152884,-8.8,0,0.0,0,0.0,-18,-3.6,-976,-3.7
"01013","5","52","74","0","2000","A","","Butler County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",28,161,4157690,0,0,496,25784,"",1.01,0.57,0.41,0.00,0.00,0.71,0.71,"",2,7.7,5,3.2,182369,4.6,0,0.0,0,0.0,6,1.2,301,1.2
"01015","1","52","74","0","2000","A","","Calhoun County, Alabama","Federal Government","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,6,260440,0,0,835,43407,"",2.85,1.10,1.06,0.00,0.00,0.97,0.97,"",0,0.0,0,0.0,22182,9.3,0,0.0,0,0.0,2,0.2,87,0.2
"01015","5","52","74","0","2000","A","","Calhoun County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",155,1066,33378407,0,0,602,31314,"",1.16,0.52,0.38,0.00,0.00,0.73,0.73,"",-2,-1.3,-9,-0.8,1648934,5.2,0,0.0,0,0.0,34,6.0,1796,6.1
"01017","5","52","74","0","2000","A","","Chambers County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",26,202,5673297,0,0,540,28097,"",0.75,0.39,0.25,0.00,0.00,0.66,0.66,"",1,4.0,-6,-2.9,-41418,-0.7,0,0.0,0,0.0,12,2.3,644,2.3
"01019","5","52","74","0","2000","A","","Cherokee County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",23,157,3796188,0,0,466,24257,"",1.09,0.78,0.51,0.00,0.00,0.66,0.66,"",-2,-8.0,2,1.3,31822,0.8,0,0.0,0,0.0,-3,-0.6,-108,-0.4
"01021","1","52","74","0","2000","A","","Chilton County, Alabama","Federal Government","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,4,184352,0,0,886,46088,"",9.21,4.15,4.94,0.00,0.00,1.19,1.19,"",0,0.0,0,0.0,14136,8.3,0,0.0,0,0.0,68,8.3,3534,8.3
"01021","5","52","74","0","2000","A","","Chilton County, Alabama","Private","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",38,265,7467764,0,0,542,28171,"",0.92,0.74,0.56,0.00,0.00,0.76,0.76,"",-2,-5.0,-11,-4.0,-96550,-1.3,0,0.0,0,0.0,15,2.8,772,2.8
