"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","48-49","54","0","2000","A","","Alabama -- Statewide","Federal Government","Transportation and warehousing","State, NAICS Sector -- by ownership sector","All establishment sizes",496,11021,418237908,0,0,730,37949,"",1.86,0.84,0.90,0.00,0.00,1.07,1.07,"",6,1.2,-340,-3.0,12724439,3.1,0,0.0,0,0.0,44,6.4,2254,6.3
"01000","5","48-49","54","0","2000","A","","Alabama -- Statewide","Private","Transportation and warehousing","State, NAICS Sector -- by ownership sector","All establishment sizes",3611,53073,1588003467,0,0,575,29921,"",1.20,0.88,0.91,0.00,0.00,1.04,1.04,"",124,3.6,225,0.4,49377479,3.2,0,0.0,0,0.0,15,2.7,807,2.8
"01001","1","48-49","74","0","2000","A","","Autauga County, Alabama","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,77,2608056,0,0,656,34092,"",2.60,1.02,1.13,0.00,0.00,1.11,1.11,"",0,0.0,3,4.1,137736,5.6,0,0.0,0,0.0,13,2.0,634,1.9
"01001","5","48-49","74","0","2000","A","","Autauga County, Alabama","Private","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",24,146,3880066,0,0,510,26545,"",1.10,0.42,0.45,0.00,0.00,1.06,1.06,"",3,14.3,16,12.3,468758,13.7,0,0.0,0,0.0,6,1.2,338,1.3
"01003","1","48-49","74","0","2000","A","","Baldwin County, Alabama","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",20,207,7297834,0,0,679,35284,"",2.08,0.61,0.77,0.00,0.00,1.27,1.27,"",0,0.0,2,1.0,448764,6.6,0,0.0,0,0.0,36,5.6,1860,5.6
"01003","5","48-49","74","0","2000","A","","Baldwin County, Alabama","Private","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",119,908,23712011,0,0,502,26107,"",1.10,0.58,0.67,0.00,0.00,1.15,1.16,"",0,0.0,93,11.4,2966480,14.3,0,0.0,0,0.0,13,2.7,665,2.6
"01005","1","48-49","74","0","2000","A","","Barbour County, Alabama","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,46,1569071,0,0,656,34110,"",3.11,0.55,0.67,0.00,0.00,1.21,1.21,"",0,0.0,1,2.2,99133,6.7,0,0.0,0,0.0,28,4.5,1445,4.4
"01005","5","48-49","74","0","2000","A","","Barbour County, Alabama","Private","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",35,445,12769792,0,0,552,28702,"",1.92,1.16,1.44,0.00,0.00,1.25,1.25,"",3,9.4,26,6.2,321982,2.6,0,0.0,0,0.0,-20,-3.5,-1024,-3.4
"01007","1","48-49","74","0","2000","A","","Bibb County, Alabama","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",8,40,1179705,0,0,574,29866,"",9.39,1.48,1.67,0.00,0.00,1.14,1.14,"",0,0.0,-1,-2.4,50388,4.5,0,0.0,0,0.0,43,8.1,2266,8.2
"01007","5","48-49","74","0","2000","A","","Bibb County, Alabama","Private","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",21,130,3147120,0,0,467,24302,"",2.18,1.04,1.18,0.00,0.00,1.13,1.14,"",-3,-12.5,0,0.0,-209776,-6.2,0,0.0,0,0.0,-31,-6.2,-1570,-6.1
